콘텐츠아이디,콘텐츠분류명,콘텐츠분류코드,콘텐츠명,지역명,광역코드,시군구명,시군구코드,대표이미지 URL,기사상세정보URL
e2ceb5d8-4d28-4a59-a364-17dc27048e9c,지역별코스여행,11300,대중교통으로 만나는 무장애 여행 ‘서울 600년’,서울,1,,,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7460c1d7-d155-4471-9384-0e219614809d,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=e2ceb5d8-4d28-4a59-a364-17dc27048e9c
fdfd92ef-44ab-4c10-935a-c047119dd8f0,지역별코스여행,11300,문경 철로자전거를 타고 봄을 달리다.,경상북도,35,문경시,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f459e005-127d-42b3-8868-fcb6890e1d60,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=fdfd92ef-44ab-4c10-935a-c047119dd8f0
5872e409-1063-4786-8a2a-10c8c9625e54,지역별코스여행,11300,"테마파크, 어린이도서관, 도심 속 청정공원까지 서울 송파 ",서울,1,송파구,18,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2c52de6a-868a-4796-b723-69a394b06e7e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=5872e409-1063-4786-8a2a-10c8c9625e54
d33a8035-e265-4729-b252-fbd3c375e548,지역별코스여행,11300,"손으로 만지고 들으며 느끼는 오감여행, 경기도 광주",경기도,31,광주시,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a27bdd16-86d5-44b9-8de6-2480ae8367d0,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=d33a8035-e265-4729-b252-fbd3c375e548
cd5f0465-ec99-4584-938e-4daae57bd35f,지역별코스여행,11300,"블루로드 따라 바다 여행, 경북 영덕",경상북도,35,영덕군,12,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=29f207b5-5434-4748-8c06-29a3895877e6,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=cd5f0465-ec99-4584-938e-4daae57bd35f
4b1963a2-3ba6-459f-81bd-ab00ef665fca,지역별코스여행,11300,"꽃 문신이 녹아 있는 애틋한 섬, 남해",경상남도,36,남해군,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f951ee59-c6ab-4743-af2d-376f1ba3925c,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=4b1963a2-3ba6-459f-81bd-ab00ef665fca
ac8cf13f-bf43-4531-8de9-dc181a44d98f,지역별코스여행,11300,드넓은 갯벌과 들판에서 마음껏 뛰어노는 충남 서산,충청남도,34,서산시,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=33749cc1-7018-4e90-b4c9-b2bd6f82aa16,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ac8cf13f-bf43-4531-8de9-dc181a44d98f
aaf5e7bb-e728-46e8-89cf-8216852edaba,지역별코스여행,11300,치즈 향기 가득한 임실 꽃마실길,전북특별자치도,37,임실군,10,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=519585db-2e13-4452-ab3d-0a14b4e04cc4,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=aaf5e7bb-e728-46e8-89cf-8216852edaba
295c1f7d-b11a-4880-8b04-7f3fb15379a2,지역별코스여행,11300,"세계자연유산(UNESCO)의 봄을 느끼며, 제주도 동부 여행",제주도,39, ,99,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3c06b358-5a49-4c21-9fef-dc5ce666cc67,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=295c1f7d-b11a-4880-8b04-7f3fb15379a2
e9dfe74a-57c2-40ab-8703-a10e5de6b858,명소여행 ,11400,2015년 선정 열린관광지 ‘대구 근대골목’,대구,4, ,99,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=90746e48-0eea-4a44-a93d-6395becc8ac7,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=e9dfe74a-57c2-40ab-8703-a10e5de6b858
87d33bd5-82b9-47d2-82f1-ba427366d7e2,명소여행 ,11400,2015년 선정 열린관광지 ‘경주 보문단지’,경상북도,35,경주시,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bf06cce0-650a-47cb-9f71-b58c424150ea,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=87d33bd5-82b9-47d2-82f1-ba427366d7e2
119e1257-a199-4065-9933-14724e882f6a,명소여행 ,11400,2015년 선정 열린관광지 ‘통영 한려수도 조망 케이블카’,경상남도,36,통영시,17,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=876db863-449e-4350-836f-1579b244418d,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=119e1257-a199-4065-9933-14724e882f6a
ad686fbd-64fa-404c-ac00-7f25a6f9d6ce,명소여행 ,11400,박물관이 지루하다고? 일단 한번 와보시라니까요 '인천 재미난 박물관',인천,2,중구,10,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c9b4eaf2-62fa-4fc4-897d-ca0e30dd931d,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ad686fbd-64fa-404c-ac00-7f25a6f9d6ce
2be47468-b5f5-4fd0-a073-511c5241e8e0,명소여행 ,11400,2015년 선정 열린관광지 ‘순천만 자연생태공원’,전라남도,38,순천시,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=198089c8-ab96-4cdb-95af-836c1c577f17,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=2be47468-b5f5-4fd0-a073-511c5241e8e0
5cfad305-8c2c-4dbe-b0ca-10595eb74e1f,명소여행 ,11400,곡성 섬진강 기차마을(2015년 선정 열린관광지),전라남도,38,곡성군,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cef31396-9f71-4c47-ad37-a1900c6797ef,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=5cfad305-8c2c-4dbe-b0ca-10595eb74e1f
25c82620-ea8e-4eba-8444-7dd2dc4892ed,명소여행 ,11400,용인 한국민속촌(2015년 선정 열린관광지) ,경기도,31,용인시,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ca0db1f0-264f-4850-a893-b93a0d827853,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=25c82620-ea8e-4eba-8444-7dd2dc4892ed
1a589ae5-cbcc-4ae4-88a3-6b6875140c54,휴양여행 ,10600,국립산림치유원 ‘다스림’에서 묻다 “당신의 건강은 안녕한가요?”,경상북도,35,영주시,14,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f4f5c32f-1487-4d3e-9a48-4948c89548d4,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=1a589ae5-cbcc-4ae4-88a3-6b6875140c54
0313439a-f188-428f-9827-e5299845b5a2,명소여행 ,11400,[여행 카드] 남대문시장 600년의 시간,서울,1,중구,24,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=573a9c5a-ede7-4148-8e50-fd53a77876e5,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=0313439a-f188-428f-9827-e5299845b5a2
f8eea8ad-7725-4117-8620-7b1bab38c2fd,전통·역사여행,10500,"한복 입고 조선을 만나다, 궁중문화축전",서울,1,종로구,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4c2db2a6-a1c9-45a8-bd54-e817c98340fe,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=f8eea8ad-7725-4117-8620-7b1bab38c2fd
f8c8b4b3-a6df-4e3d-a6aa-e84707171d51,맛있는여행,11200,겨울 입맛 돋우는 별미 따라 욕지도 한 바퀴,경상남도,36,통영시,17,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=019d7076-8ab2-4ffd-b65f-7d11a0e1c603,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=f8c8b4b3-a6df-4e3d-a6aa-e84707171d51
1b258066-3e3c-4b0d-97aa-4a57b9cb19f4,명소여행 ,11400,"가뿐하게 떠나는 도심 옆 섬 여행, 강화 석모도&교동도",인천,2,강화군,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a8ea20c6-ecc5-4bbb-a696-7260d1fe5aac,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=1b258066-3e3c-4b0d-97aa-4a57b9cb19f4
4c22234d-08c3-4c69-823a-a284dd678267,맛있는여행,11200,이태원 골목에서 찾아낸 베스트 디저트 5,서울,1,용산구,21,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b336a418-61ae-4b75-a2e1-630fa01328f2,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=4c22234d-08c3-4c69-823a-a284dd678267
005fdb6b-c3df-4de8-99c9-8d7e20e91333,이색체험여행,10200,"‘아폴로 박사’도 만나고 별도 보고, 화천 조경철천문대",강원특별자치도,32,화천군,17,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=de665f4a-9895-4620-b90d-bea1dd65f42a,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=005fdb6b-c3df-4de8-99c9-8d7e20e91333
9ed1a294-e5de-4221-8284-c781354a278f,명소여행 ,11400,"한국의 베네치아를 꿈꾼다 포항운하, 그 물길의 낭만 ",경상북도,35,포항시,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cf974a0b-c4d9-4e94-9d37-a4aa2849c895,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=9ed1a294-e5de-4221-8284-c781354a278f
bd1730d7-9539-419b-adda-823214191dbc,자연풍경여행 ,11000,"물결치는 도심 속의 은빛 장관, 태화강 억새 군락지",울산,7,북구,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e4082227-78ce-4400-8fbb-87bb02d528a1,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=bd1730d7-9539-419b-adda-823214191dbc
c560a051-a150-4969-b124-09351a6eeb22,이색체험여행,10200,"한곳에서 누리는 똑똑한 체험 여행, 하내테마파크",경기도,31,화성시,31,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=beed5fdc-a618-4629-ab59-7f478434a1f1,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=c560a051-a150-4969-b124-09351a6eeb22
b95b9ee3-79c8-423e-96cf-a9cc716791d1,맛있는여행,11200,"꼬막의 계절이 왔다, 벌교 꼬막 맛 기행",전라남도,38,보성군,10,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6380162a-7bea-4c43-834b-ec6376fb1f5e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=b95b9ee3-79c8-423e-96cf-a9cc716791d1
7495dd61-10a2-4ebb-b244-d3bbdd7dda42,자연풍경여행 ,11000,장사도해상공원 까멜리아로 떠나는 봄날의 달콤한 데이트,경상남도,36,통영시,17,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=018e021f-e3ce-4b86-ab4d-8d58f4b38654,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=7495dd61-10a2-4ebb-b244-d3bbdd7dda42
37794bb4-fae9-4d00-91f8-594e26950c88,액티비티여행  ,10300,"봄꽃이, 강바람이 들뜬 마음의 페달을 밟아 자전거로 즐기는 순천의 봄",전라남도,38,순천시,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dab2fe79-0d52-4bf2-a998-6e1d291d3441,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=37794bb4-fae9-4d00-91f8-594e26950c88
13f28db1-3b49-40d4-85b1-0c31417a4190,교육·문화여행 ,10400,"향수를 자극하는 마산 걷기 여행, 가고파 꼬부랑길 벽화마을 일대를 걷다",경상남도,36,창원시,16,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=58a514ce-76a1-41b0-b225-8f4b5f92aab8,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=13f28db1-3b49-40d4-85b1-0c31417a4190
fa6dbb74-99b4-4ab2-9751-8a7d8717a74e,교육·문화여행 ,10400,"지구온난화를 이겨내는 숲의 고수, 대나무 ‘담양 호남기후변화체험관’",전라남도,38,담양군,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0626bdde-5039-4b5f-b099-96c757d06406,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=fa6dbb74-99b4-4ab2-9751-8a7d8717a74e
1d97ef5c-addf-44b6-9cdf-3e090addf874,교육·문화여행 ,10400,강변 드라이브길에서 만나는 독특한 테마 박물관,경기도,31,남양주시,9,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=56871958-acef-4171-8194-b526e0298343,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=1d97ef5c-addf-44b6-9cdf-3e090addf874
0d28b8bc-0050-4ccd-a72d-ba03a236d64a,자연풍경여행 ,11000,"만화 좋아하는 사람 모두 모여라, 재미랑 & 재미로",서울,1,중구,24,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2a005500-d16b-4623-b433-5482cba8ee48,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=0d28b8bc-0050-4ccd-a72d-ba03a236d64a
59b3b82d-5b58-446b-8d15-58f018fd3bbd,교육·문화여행 ,10400,봄을 맞는 해빙의 포구와 호수 강원도 고성 드라이브 여행,강원특별자치도,32,고성군,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f59de779-7b7b-4ddb-a6ad-05ca34214bb3,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=59b3b82d-5b58-446b-8d15-58f018fd3bbd
6641662c-e2bc-4972-a6c4-6bdb456f2888,맛있는여행,11200,"다른 세상으로 떠나는 골목길 미각 여행, 연남동 골목 밥집과 커피집",서울,1,마포구,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=da000f96-70fd-405a-ac69-046cb64626fa,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=6641662c-e2bc-4972-a6c4-6bdb456f2888
242ab80d-67e1-4dc8-a07a-4667955c2e59,자연풍경여행 ,11000,날아라 UFO! 동대문디자인플라자(DDP),서울,1,중구,24,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3bb95e14-66e3-4dbd-8bb7-10bd646101f1,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=242ab80d-67e1-4dc8-a07a-4667955c2e59
a1e2b447-6aa5-4095-aed4-77db12836f7e,전통·역사여행,10500,"화마 이겨낸 해수관음의 성지, 양양 낙산사",강원특별자치도,32,양양군,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2ad4bc90-c574-492f-8599-f14de6538913,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=a1e2b447-6aa5-4095-aed4-77db12836f7e
c0c64f7e-270b-4ff8-a610-7da60819e466,전통·역사여행,10500,"이루지 못한 민본의 꿈, 삼봉 정도전의 발자취를 따라가다 ",서울,1,종로구,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c96a243f-005f-4660-a45c-673c8e866095,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=c0c64f7e-270b-4ff8-a610-7da60819e466
6cc1e2dc-209b-4cd8-b17a-27663d623c39,맛있는여행,11200,춘천으로 ‘카페놀이’ 떠나실래요? 거두리 카페 거리,강원특별자치도,32,춘천시,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=01d1a5b8-ae7f-4e72-983e-702abee6016c,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=6cc1e2dc-209b-4cd8-b17a-27663d623c39
4c227da0-4782-4e73-9d23-b8d15ccb44c9,자연체험여행,10100,"뱃길과 맞닿은 새 추억 여행지, 정서진",인천,2,서구,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ff7a544e-c01f-4400-b8a6-6a546737c65d,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=4c227da0-4782-4e73-9d23-b8d15ccb44c9
d53d2fd6-7a35-4eaa-86e3-a37ffe709d21,자연체험여행,10100,"두루미가 노닐던 강변, 양재천 메타세쿼이아 길",서울,1,서초구,15,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e2bbaa8e-b204-451b-9c0d-8c50552a2e63,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=d53d2fd6-7a35-4eaa-86e3-a37ffe709d21
13c86f0a-103d-4670-a790-7f5c3f8fe6ee,자연체험여행,10100,"제주산 커피, 드셔보셨나요? 제주 코리아커피농장",제주도,39,서귀포시,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=27fc45be-85c1-4f9d-8438-5b4ac04f3ee5,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=13c86f0a-103d-4670-a790-7f5c3f8fe6ee
17e46ea1-93ec-4114-8862-95f9dcc6aab9,자연체험여행,10100,"지하철 타고 훌쩍 다녀오는 당일 데이트 코스, 천안 미나릿길 골목 벽화마을",충청남도,34,천안시,12,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6401e56b-c13c-4307-99df-bc4b30afa9fb,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=17e46ea1-93ec-4114-8862-95f9dcc6aab9
d7e63734-f327-470d-b618-6155c62fec9e,교육·문화여행 ,10400,"세종시에 이런 곳이! 베어트리파크, 비암사, 영평사를 돌아보는 세종시 여행",세종시,8,,,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2b06e73d-79f3-4f92-bfed-624cd1fb7bad,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=d7e63734-f327-470d-b618-6155c62fec9e
8cdb1ee5-ed0e-41e6-8d17-d7b27ecd4514,촬영지여행 ,10800,초능력 외계인과의 달콤한 로맨스 ‘별에서 온 그대’ 경기도 촬영지,경기도,31,포천시,29,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=509efd5f-da24-4777-98d9-c95b05ce32d4,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=8cdb1ee5-ed0e-41e6-8d17-d7b27ecd4514
6c19fcd0-7733-404a-b4cd-69796e028d0b,자연체험여행,10100,"제주도 차밭 여행, 차밭에 새순 돋는 소리, 봄이 오는 소리",제주도,39,서귀포시,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b091bb0d-c1d1-4d5f-9464-65997ebe58f9,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=6c19fcd0-7733-404a-b4cd-69796e028d0b
4a851068-ccae-4c2e-bd2e-a2c7ee7a4ad9,교육·문화여행 ,10400,"보고 만지고 체험하는 우리 역사, 대한민국 대표 한국사 박물관 3",서울,1,용산구,21,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=04a1add6-056b-4b33-babc-76799c5f410e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=4a851068-ccae-4c2e-bd2e-a2c7ee7a4ad9
f19dc448-ff7a-44fb-86f6-79b5817bc9c7,액티비티여행  ,10300,"하늘다리 위에 올라 신선이 되어볼까, 암릉산행 일번지 화순 백아산",전라남도,38,화순군,24,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6f2cdac6-15ad-4088-8b65-e1234ed9b5d9,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=f19dc448-ff7a-44fb-86f6-79b5817bc9c7
ba097570-8cdb-4f2e-812a-04673e6c7e92,맛있는여행,11200,칼국수랑 냉면이 서비스라구요? 메인 요리보다 푸짐한 서울의 서비스 맛집,서울,1,중구,24,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2e984aec-68c0-46ed-a0ce-a300ab644884,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ba097570-8cdb-4f2e-812a-04673e6c7e92
52a3b2f2-c683-452b-9648-53dd5c0e2b76,전통·역사여행,10500,독특한 아름다움이 있는 왕릉을 거닐다,경상북도,35,경주시,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=53f97b5f-19ea-4b48-a011-76b361e24346,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=52a3b2f2-c683-452b-9648-53dd5c0e2b76
8b137af7-f765-4417-9c6a-91f597156571,맛있는여행,11200,S-트레인 타고 떠나는 남도 주전부리 여행,전라남도,38,순천시,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0fc9977a-57ec-473d-ba48-f8c7211ed1fc,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=8b137af7-f765-4417-9c6a-91f597156571
8c6117c4-2e83-4db1-b73a-efcdbc3ddd11,맛있는여행,11200,양평의 작은 동네로 떠나는 미식 여행,경기도,31,양평군,19,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c4773f03-5551-4e2e-9e41-9e8f4f50a2dc,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=8c6117c4-2e83-4db1-b73a-efcdbc3ddd11
503f8ece-2c42-4708-852e-c8a806089ad1,교육·문화여행 ,10400,학교 종이 땡땡땡~ 교육박물관에서 미리 맞이하는 새 학년,서울,1,종로구,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4f2fb4b6-0e99-4780-9af3-0d2d07efe1f5,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=503f8ece-2c42-4708-852e-c8a806089ad1
323bcefa-91bf-4fd1-b482-5458e3ce182d,교육·문화여행 ,10400,"그 겨울, 바다에는 특별함이 있다",경상북도,35,포항시,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bfaf5ab8-5612-48ec-be1e-ba466210172b,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=323bcefa-91bf-4fd1-b482-5458e3ce182d
ed5485ef-3bce-4466-b30b-40514f2d5c4a,교육·문화여행 ,10400,박물관에서 즐기는 청주 여행,충청북도,33,청주시,10,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b77845b8-7ab6-4f80-a66f-cb6e193674b5,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ed5485ef-3bce-4466-b30b-40514f2d5c4a
dfb833cf-3b55-47b0-af07-9140703bf3d1,맛있는여행,11200,자꾸 당기는 매콤한 그 맛! ‘대구 마약떡볶이 삼총사’,대구,4,수성구,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f59496da-51db-42a1-a4c9-30ef8b1f2732,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=dfb833cf-3b55-47b0-af07-9140703bf3d1
a1741361-15f4-4150-be1f-16cfc42bd1d4,이색체험여행,10200,세상에 단 하나뿐인 초콜릿 만들기 ‘다정하게 달콤함을 전해요!’,서울,1,강남구,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=01fd1d33-2c53-47a6-af56-303c37acd8d3,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=a1741361-15f4-4150-be1f-16cfc42bd1d4
827dc706-013e-412e-8d89-16ea379b5ed4,맛있는여행,11200,"겨울바다의 맛, 모두 모여라 ‘부산 기장시장’",부산,6,기장군,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a54e874e-3752-4ff8-996f-df7d1159013e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=827dc706-013e-412e-8d89-16ea379b5ed4
842b68df-04e0-4316-a9dc-5fa834d595d2,이색체험여행,10200,사랑의 온도를 높여라! 실내에서 즐기는 대구의 이색 데이트 명소,대구,4,북구,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=90fe79b4-b6e2-4aa4-ba91-9640216cf73e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=842b68df-04e0-4316-a9dc-5fa834d595d2
